,name,description,longitude,latitude,category,country
150667,Gle Naleung,,95.3196,5.4705,Natural Landmark,Indonesia
150668,Gle Nangro,,96.2893,5.2034,Natural Landmark,Indonesia
150669,Gle Nibong,,95.3899,4.9373,Natural Landmark,Indonesia
150670,Gle Nilam,,95.3272,5.1061,Natural Landmark,Indonesia
150671,Gle Padangbai,,96.2891,5.112,Natural Landmark,Indonesia
150672,Gle Pancu,,95.2366,5.5698,Natural Landmark,Indonesia
150673,Gle Pangku Tangan,,98.9001,1.2908,Natural Landmark,Indonesia
150674,Gle Pangwa,,96.2174,5.2389,Natural Landmark,Indonesia
150675,Gle Panjang,,95.3735,5.0533,Natural Landmark,Indonesia
150676,Gle Panjang,,96.5795,4.872,Natural Landmark,Indonesia
150677,Gle Panjoe Rimba,,96.12,5.2566,Natural Landmark,Indonesia
150678,Gle Panteraya,,96.1404,5.243,Natural Landmark,Indonesia
150679,Gle Panteue,,95.4734,4.902,Natural Landmark,Indonesia
150680,Gle Panton Gajah,,95.4054,4.9384,Natural Landmark,Indonesia
150681,Gle Panton Gajah,,95.6864,4.9559,Natural Landmark,Indonesia
150682,Gle Panton Melah,,95.6808,4.7809,Natural Landmark,Indonesia
150683,Gle Panton Meuloh,,95.6621,4.8361,Natural Landmark,Indonesia
150684,Gle Panton Meurante,,95.4775,4.7941,Natural Landmark,Indonesia
150685,Gle Papeuin Tugrot,,95.4703,5.1682,Natural Landmark,Indonesia
150686,Gle Paro,,95.2447,5.3276,Natural Landmark,Indonesia
150687,Gle Parocut,,95.2184,5.2772,Natural Landmark,Indonesia
150688,Gle Patirah,,95.448,5.0838,Natural Landmark,Indonesia
150689,Gle Paya Karung,,96.6828,4.8422,Natural Landmark,Indonesia
150690,Gle Payong,,95.4365,5.5689,Natural Landmark,Indonesia
150691,Gle Pengiri,,95.1695,5.6168,Natural Landmark,Indonesia
150692,Gle Peuetsagoe,,95.8811,5.2577,Natural Landmark,Indonesia
150693,Gle Peuleu Kong,,95.4809,4.9364,Natural Landmark,Indonesia
150694,Gle Peurasan,,95.6266,4.815,Natural Landmark,Indonesia
150695,Gle Peutatab,,96.5695,4.9918,Natural Landmark,Indonesia
150696,Gle Pintukaro,,96.0476,5.2173,Natural Landmark,Indonesia
150697,Gle Pintupelaut,,95.2281,5.5315,Natural Landmark,Indonesia
150698,Gle Pisang,,95.1582,5.6313,Natural Landmark,Indonesia
150699,Gle Pisang,,95.3015,5.272,Natural Landmark,Indonesia
150700,Gle Pisang,,95.4135,4.9142,Natural Landmark,Indonesia
150701,Gle Plating,,95.4915,5.1735,Natural Landmark,Indonesia
150702,Gle Pokacang,,95.3043,5.2117,Natural Landmark,Indonesia
150703,Gle Pucak Dua,,95.4336,4.9624,Natural Landmark,Indonesia
150704,Gle Pucak Dua,,95.4806,4.9793,Natural Landmark,Indonesia
150705,Gle Pucok Alue Brieng,,95.724,4.9713,Natural Landmark,Indonesia
150706,Gle Pucok Krueng Geumeuteum,,95.6754,4.8504,Natural Landmark,Indonesia
150707,Gle Pucok Krueng Keueb,,95.6249,4.8227,Natural Landmark,Indonesia
150708,Gle Pucok Kruengu,,95.5993,4.8038,Natural Landmark,Indonesia
150709,Gle Pucokbrueng,,95.6614,4.888,Natural Landmark,Indonesia
150710,Gle Pucoksadot,,95.6119,4.7799,Natural Landmark,Indonesia
150711,Gle Puh Merah,,95.1595,5.6262,Natural Landmark,Indonesia
150712,Gle Punceuk Krueng Uneun,,96.5017,4.9891,Natural Landmark,Indonesia
150713,Gle Puntong,,96.0056,5.227,Natural Landmark,Indonesia
150714,Gle Puntong,,95.6042,5.5247,Natural Landmark,Indonesia
150715,Gle Punyot,,95.7866,5.3796,Natural Landmark,Indonesia
150716,Gle Putong,,95.4479,4.9036,Natural Landmark,Indonesia
150717,Gle Rabaue,,95.3254,5.2245,Natural Landmark,Indonesia
150718,Gle Rabeue,,95.368,5.1322,Natural Landmark,Indonesia
150719,Gle Raja,,95.4941,4.8885,Natural Landmark,Indonesia
150720,Gle Rambong,,95.4017,5.0645,Natural Landmark,Indonesia
150721,Gle Rambong,,96.0604,5.1863,Natural Landmark,Indonesia
150722,Gle Rambong,,95.3841,4.9392,Natural Landmark,Indonesia
150723,Gle Rangah,,95.4597,5.0068,Natural Landmark,Indonesia
150724,Gle Ranto Panjang,,98.8754,1.2837,Natural Landmark,Indonesia
150725,Gle Raya,,95.7781,5.5188,Natural Landmark,Indonesia
150726,Gle Raya,,95.3352,5.3743,Natural Landmark,Indonesia
150727,Gle Raya,,95.3398,5.3821,Natural Landmark,Indonesia
150728,Gle Reuleuet,,96.2689,5.1978,Natural Landmark,Indonesia
150729,Gle Reuleung,,95.2765,5.4034,Natural Landmark,Indonesia
150730,Gle Reusam,,95.2707,5.388,Natural Landmark,Indonesia
150731,Gle Rimeh Kepala,,95.4662,4.954,Natural Landmark,Indonesia
150732,Gle Ritieng,,95.2338,5.4279,Natural Landmark,Indonesia
150733,Gle Romeng,,95.4414,5.1383,Natural Landmark,Indonesia
150734,Gle Ruboh,,95.5833,4.8197,Natural Landmark,Indonesia
150735,Gle Ruengayun,,95.8073,5.3606,Natural Landmark,Indonesia
150736,Gle Sadeu,,95.577,4.7933,Natural Landmark,Indonesia
150737,Gle Sakawit,,95.6793,4.8731,Natural Landmark,Indonesia
150738,Gle Sala,,95.6811,4.8931,Natural Landmark,Indonesia
150739,Gle Sala,,95.7186,4.909,Natural Landmark,Indonesia
150740,Gle Sala,,96.3416,5.1464,Natural Landmark,Indonesia
150741,Gle Sango,,95.3735,5.1078,Natural Landmark,Indonesia
150742,Gle Sarang,,95.3978,4.9402,Natural Landmark,Indonesia
150743,Gle Sayeuengtue,,95.4825,4.9977,Natural Landmark,Indonesia
150744,Gle Sayeung Ie Lop,,95.5373,4.8291,Natural Landmark,Indonesia
150745,Gle Sayeung Terbang,,95.5423,4.8176,Natural Landmark,Indonesia
150746,Gle Seblah,,95.8259,5.3401,Natural Landmark,Indonesia
150747,Gle Semiluk,,95.7637,5.0649,Natural Landmark,Indonesia
150748,Gle Seudu,,95.2633,5.5136,Natural Landmark,Indonesia
150749,Gle Seukeuk,,95.8405,5.1261,Natural Landmark,Indonesia
150750,Gle Seulawah Inong,,95.7694,5.4299,Natural Landmark,Indonesia
150751,Gle Seumadeon,,95.4504,5.0185,Natural Landmark,Indonesia
150752,Gle Seuneungoh,,95.509,5.5871,Natural Landmark,Indonesia
150753,Gle Seuneungoh Kota,,95.7796,5.2861,Natural Landmark,Indonesia
150754,Gle Seungungoh Mampre,,95.7965,5.3691,Natural Landmark,Indonesia
150755,Gle Seungungoh Montujuh,,95.8161,5.343,Natural Landmark,Indonesia
150756,Gle Seunong,,96.2539,5.1987,Natural Landmark,Indonesia
150757,Gle Siblah,,95.9581,5.2268,Natural Landmark,Indonesia
150758,Gle Siblah,,95.8494,5.4692,Natural Landmark,Indonesia
150759,Gle Sidangla,,95.4911,4.9745,Natural Landmark,Indonesia
150760,Gle Sigeudo,,95.5794,5.5094,Natural Landmark,Indonesia
150761,Gle Sijuk,,95.6154,5.1885,Natural Landmark,Indonesia
150762,Gle Sikawet,,95.6695,4.9371,Natural Landmark,Indonesia
150763,Gle Simpang Igueh,,95.4792,4.9183,Natural Landmark,Indonesia
150764,Gle Simpang Peuet,,95.4623,4.9614,Natural Landmark,Indonesia
150765,Gle Singgah Mata,,95.8012,5.4027,Natural Landmark,Indonesia
150766,Gle Singgah Mata,,95.9121,5.0044,Natural Landmark,Indonesia
150767,Gle Singgah Mata,,95.8261,5.0138,Natural Landmark,Indonesia
150768,Gle Situtup,,96.5051,4.7788,Natural Landmark,Indonesia
150769,Gle Srang,,95.2564,5.3149,Natural Landmark,Indonesia
150770,Gle Suak Meureubo,,95.4321,4.8604,Natural Landmark,Indonesia
150771,Gle Subang,,95.3798,4.9915,Natural Landmark,Indonesia
150772,Gle Sukon,,95.8393,5.1646,Natural Landmark,Indonesia
150773,Gle Suku,,95.8031,5.1434,Natural Landmark,Indonesia
150774,Gle Tagok Besar,,95.5314,4.9343,Natural Landmark,Indonesia
150775,Gle Tagok Kecil,,95.5189,4.9228,Natural Landmark,Indonesia
150776,Gle Taleue Lhee,,95.5885,5.5749,Natural Landmark,Indonesia
150777,Gle Tambo,,95.5902,4.7576,Natural Landmark,Indonesia
150778,Gle Tanjung,,95.3941,5.0654,Natural Landmark,Indonesia
150779,Gle Taratiri,,95.6185,4.8759,Natural Landmark,Indonesia
150780,Gle Taron,,95.294,5.491,Natural Landmark,Indonesia
150781,Gle Tayeuentu,,95.4932,5.008,Natural Landmark,Indonesia
150782,Gle Tetek,,96.7303,4.7728,Natural Landmark,Indonesia
150783,Gle Teuduek,,96.5547,4.9626,Natural Landmark,Indonesia
150784,Gle Teumaho,,95.4059,5.1674,Natural Landmark,Indonesia
150785,Gle Teumiga,,95.3086,5.1121,Natural Landmark,Indonesia
150786,Gle Teumpee,,95.4183,5.2216,Natural Landmark,Indonesia
150787,Gle Teungku,,95.4277,5.601,Natural Landmark,Indonesia
150788,Gle Teungku Cotseupeueng,,95.7585,5.5525,Natural Landmark,Indonesia
150789,Gle Teungoh,,95.4291,5.0583,Natural Landmark,Indonesia
150790,Gle Tianglau,,96.5504,4.7929,Natural Landmark,Indonesia
150791,Gle Tigram,,95.4641,5.1415,Natural Landmark,Indonesia
150792,Gle Tobong,,95.8679,5.4141,Natural Landmark,Indonesia
150793,Gle Toneng,,95.2704,5.4431,Natural Landmark,Indonesia
150794,Gle Tongpudeng,,95.8788,5.1993,Natural Landmark,Indonesia
150795,Gle Totam,,95.4707,4.7864,Natural Landmark,Indonesia
150796,Gle Trieng,,95.4586,5.2142,Natural Landmark,Indonesia
150797,Gle Trienggadeng,,96.1785,5.2573,Natural Landmark,Indonesia
150798,Gle Troh,,95.325,5.0722,Natural Landmark,Indonesia
150799,Gle Tuan Cotcako,,95.2818,5.5147,Natural Landmark,Indonesia
150800,Gle Tujoh,,95.5941,5.6093,Natural Landmark,Indonesia
150801,Gle Tului,,95.4856,5.1478,Natural Landmark,Indonesia
150802,Gle Tumbon,,95.8842,5.2804,Natural Landmark,Indonesia
150803,Gle Tumbu,,95.7133,4.9364,Natural Landmark,Indonesia
150804,Gle Tunghob,,95.4468,5.1037,Natural Landmark,Indonesia
150805,Gle Tungkob,,95.8674,5.4619,Natural Landmark,Indonesia
150806,Gle Tunjoy,,95.4155,4.9302,Natural Landmark,Indonesia
150807,Gle U,,95.3514,5.0534,Natural Landmark,Indonesia
150808,Gle Ubah,,95.2214,5.5317,Natural Landmark,Indonesia
150809,Gle Ujeuen Lingkee,,95.7212,5.3991,Natural Landmark,Indonesia
150810,Gle Ujong Batee,,95.4169,5.6468,Natural Landmark,Indonesia
150811,Gle Ujong Sagi,,95.8734,5.4676,Natural Landmark,Indonesia
150812,Gle Ulee Naga,,95.6885,5.5662,Natural Landmark,Indonesia
150813,Gle Uleeumong,,95.3885,5.1039,Natural Landmark,Indonesia
150814,Gle Ulie Gajah,,95.5461,4.8007,Natural Landmark,Indonesia
150815,Gle Ulue,,95.4771,5.4962,Natural Landmark,Indonesia
150816,Gle Uteuen Batee,,95.7728,5.514,Natural Landmark,Indonesia
150817,Gle Uteuen Camah,,95.6266,5.5775,Natural Landmark,Indonesia
150818,Gle Uteun Pineung,,95.6508,5.4046,Natural Landmark,Indonesia
150819,Gle Uteunlawang,,95.7631,5.2956,Natural Landmark,Indonesia
150820,Gle Weuageh,,95.8753,5.292,Natural Landmark,Indonesia
150821,Gleraya,,95.235278,5.525278,Natural Landmark,Indonesia
150822,Globe,,119.4061035,-5.1480593,Monument,Indonesia
150823,Gloya by Krida Nusantara,,107.612598,-6.9010128,Art Gallery,Indonesia
150824,Gn. Botak,,134.0663651,-1.6672586,Natural Landmark,Indonesia
150825,Gn. Demit,,104.4508409,1.1209846,Natural Landmark,Indonesia
150826,Goa Batu,,98.2654137,-0.0481683,Scenic View,Indonesia
150827,Goa Botol,,112.6193855,-7.6169471,Archaeological Site,Indonesia
150828,Japanese caves,,115.3814122,-8.5525332,Tourist Attraction,Indonesia
150829,Goa Jepang,,110.3290669,-8.0011317,Tourist Attraction,Indonesia
150830,"Goa Jepang, Japanese cave",,136.1056001,-1.1779669,Tourist Attraction,Indonesia
150831,Goa Lawa,,110.5542658,-8.0250163,Tourist Attraction,Indonesia
150832,Goa Lokale Wosi,,138.872908,-3.9224864,Tourist Attraction,Indonesia
150833,Goa Maria,,98.808504,2.4921819,Tourist Attraction,Indonesia
150834,Goa Rang Reng,,115.3313046,-8.5162049,Tourist Attraction,Indonesia
150835,Swallow cave,,95.2590716,5.8271842,Scenic View,Indonesia
150836,Goh Batee Bamon,,95.2837,5.5115,Natural Landmark,Indonesia
150837,Goh Bateelangsen,,95.6264,5.5418,Natural Landmark,Indonesia
150838,Goh Bi,,95.2005,5.5288,Natural Landmark,Indonesia
150839,Goh Cuma,,95.0793,5.7012,Natural Landmark,Indonesia
150840,Goh Glumpang,,95.0598,5.6791,Natural Landmark,Indonesia
150841,Goh Keumarah,,95.1047,5.6916,Natural Landmark,Indonesia
150842,Goh Keureuse,,95.0734,5.64,Natural Landmark,Indonesia
150843,Goh Kupanjee,,95.6097,5.5334,Natural Landmark,Indonesia
150844,Goh Lhokbau,,95.6811,5.5491,Natural Landmark,Indonesia
150845,Goh Lueng Angen,,95.678,5.5196,Natural Landmark,Indonesia
150846,Goh Mancang,,95.0586,5.7372,Natural Landmark,Indonesia
150847,Goh Mataie Toda,,95.2844,5.5046,Natural Landmark,Indonesia
150848,Goh Mon Mane,,95.1763,5.6179,Natural Landmark,Indonesia
150849,Goh Paie,,95.1318,5.6163,Natural Landmark,Indonesia
150850,Goh Panaih,,95.2651,5.5266,Natural Landmark,Indonesia
150851,Goh Punceue,,95.0649737,5.6562605,Natural Landmark,Indonesia
150852,Goh Rimba Sibaloh,,95.6833,5.5283,Natural Landmark,Indonesia
150853,Goh Rueng Meudo,,95.647,5.5457,Natural Landmark,Indonesia
150854,Goh Ruengbatee Abeu,,95.6464,5.559,Natural Landmark,Indonesia
150855,Goh Torapa,,95.2622,5.5174,Natural Landmark,Indonesia
150856,Goh Tuan,,95.0536,5.7272,Natural Landmark,Indonesia
150857,Goh Tutue,,95.060677,5.6531636,Natural Landmark,Indonesia
150858,Goh Uteuen Buja,,95.4602,5.639,Natural Landmark,Indonesia
150859,Goh Uteuen Pineueng,,95.4735,5.5902,Natural Landmark,Indonesia
150860,Goh Uteuen Raya,,95.2789,5.518,Natural Landmark,Indonesia
150861,Goh Uteuenteumelkrui,,95.6551,5.5739,Natural Landmark,Indonesia
150862,Goliath,,139.852285,-4.7002564,Natural Landmark,Indonesia
150863,Golo Abung,,120.6124,-8.4209,Natural Landmark,Indonesia
150864,Golo Ajang,,120.6492,-8.705,Natural Landmark,Indonesia
150865,Golo Ajang,,120.1798,-8.3903,Natural Landmark,Indonesia
150866,Golo Ajang,,120.6116,-8.665,Natural Landmark,Indonesia
150867,Golo Ajo,,120.2378,-8.4354,Natural Landmark,Indonesia
150868,Golo Aju,,120.3578,-8.3661,Natural Landmark,Indonesia
150869,Golo Ambang,,120.3083,-8.5745,Natural Landmark,Indonesia
150870,Golo Anding,,120.2068,-8.4437,Natural Landmark,Indonesia
150871,Golo Ara,,120.4177,-8.3796,Natural Landmark,Indonesia
150872,Golo Aur,,120.6364,-8.6793,Natural Landmark,Indonesia
150873,Golo Bakapao,,119.8772,-8.5463,Natural Landmark,Indonesia
150874,Golo Bakopaa,,120.2054,-8.5315,Natural Landmark,Indonesia
150875,Golo Banariung,,120.866,-8.5594,Natural Landmark,Indonesia
150876,Golo Banggang,,119.829,-8.5958,Natural Landmark,Indonesia
150877,Golo Bangka,,120.3866,-8.5663,Natural Landmark,Indonesia
150878,Golo Bangkebu,,120.6265,-8.7058,Natural Landmark,Indonesia
150879,Golo Barang,,119.8127,-8.6212,Natural Landmark,Indonesia
150880,Golo Baratwoja,,120.2331,-8.3848,Natural Landmark,Indonesia
150881,Golo Batunampelea,,120.2006,-8.4535,Natural Landmark,Indonesia
150882,Golo Bau,,120.6432,-8.7253,Natural Landmark,Indonesia
150883,Golo Beci,,120.6116,-8.4349,Natural Landmark,Indonesia
150884,Golo Belanda,,120.462,-8.4588,Natural Landmark,Indonesia
150885,Golo Benara,,120.3654,-8.3572,Natural Landmark,Indonesia
150886,Golo Benteng,,120.4058,-8.5657,Natural Landmark,Indonesia
150887,Golo Benteng,,120.3998,-8.6626,Natural Landmark,Indonesia
150888,Golo Bentengkondo,,120.172,-8.5224,Natural Landmark,Indonesia
150889,Golo Beomangga,,120.3576,-8.4019,Natural Landmark,Indonesia
150890,Golo Berwoko,,120.1916,-8.3983,Natural Landmark,Indonesia
150891,Golo Biak,,120.4937,-8.4329,Natural Landmark,Indonesia
150892,Golo Bilas,,119.8937,-8.5342,Natural Landmark,Indonesia
150893,Golo Bilas,,120.232,-8.3676,Natural Landmark,Indonesia
150894,Golo Bobong,,120.5679,-8.3169,Natural Landmark,Indonesia
150895,Golo Bobowoe,,120.2746,-8.5385,Natural Landmark,Indonesia
150896,Golo Bongko,,120.4359,-8.4356,Natural Landmark,Indonesia
150897,Golo Bongkong,,120.4725,-8.5086,Natural Landmark,Indonesia
150898,Golo Bowosie,,120.0257,-8.4689,Natural Landmark,Indonesia
150899,Golo Bowosil,,119.9518,-8.4698,Natural Landmark,Indonesia
150900,Golo Bua,,120.2175,-8.4721,Natural Landmark,Indonesia
150901,Golo Buleng,,119.8568775,-8.5877649,Natural Landmark,Indonesia
150902,Golo Bung,,120.484,-8.5358,Natural Landmark,Indonesia
150903,Golo Buru,,120.2512,-8.5736,Natural Landmark,Indonesia
150904,Golo Cai,,120.5143,-8.4692,Natural Landmark,Indonesia
150905,Golo Campatkina,,119.9223,-8.5536,Natural Landmark,Indonesia
150906,Golo Canca,,119.9623,-8.5358,Natural Landmark,Indonesia
150907,Golo Caok,,120.3685,-8.3903,Natural Landmark,Indonesia
150908,Golo Cempang,,120.0362,-8.4165,Natural Landmark,Indonesia
150909,Golo Cenak,,120.6914,-8.4982,Natural Landmark,Indonesia
150910,Golo Cenge,,120.3656,-8.5754,Natural Landmark,Indonesia
150911,Golo Cepang,,120.3791,-8.5597,Natural Landmark,Indonesia
150912,Golo Ceregieta,,120.3324,-8.4966,Natural Landmark,Indonesia
150913,Golo Cerocie,,120.335,-8.5008,Natural Landmark,Indonesia
150914,Golo Cewar,,120.5136,-8.3941,Natural Landmark,Indonesia
150915,Golo Cewor,,119.9148,-8.5569,Natural Landmark,Indonesia
150916,Golo Ciga,,120.5448,-8.439,Natural Landmark,Indonesia
150917,Golo Cimpar,,120.4573,-8.4897,Natural Landmark,Indonesia
150918,Golo Code,,120.4557,-8.5148,Natural Landmark,Indonesia
150919,Golo Compang,,120.7624,-8.5448,Natural Landmark,Indonesia
150920,Golo Conggo,,120.4701,-8.3292,Natural Landmark,Indonesia
150921,Golo Cuang,,120.377,-8.3877,Natural Landmark,Indonesia
150922,Golo Culu,,119.8994,-8.5531,Natural Landmark,Indonesia
150923,Golo Cuncung,,120.2225,-8.587,Natural Landmark,Indonesia
150924,Golo Curu,,120.4709,-8.5894,Natural Landmark,Indonesia
150925,Golo Cuwing,,120.4776,-8.4986,Natural Landmark,Indonesia
150926,Golo Dalong,,119.9335,-8.5611,Natural Landmark,Indonesia
150927,Golo Damu,,120.6884,-8.6962,Natural Landmark,Indonesia
150928,Golo Damu,,120.6357,-8.6417,Natural Landmark,Indonesia
150929,Golo Damu,,120.263,-8.8019,Natural Landmark,Indonesia
150930,Golo Dango,,120.5823,-8.6876,Natural Landmark,Indonesia
150931,Golo Dari,,120.0385,-8.4571,Natural Landmark,Indonesia
150932,Golo Dede,,120.3047,-8.6338,Natural Landmark,Indonesia
150933,Golo Dedeng,,120.4159,-8.5338,Natural Landmark,Indonesia
150934,Golo Derisua,,120.827,-8.6056,Natural Landmark,Indonesia
150935,Golo Deru,,120.1513,-8.5226,Natural Landmark,Indonesia
150936,Golo Deru,,120.1903778,-8.6361431,Natural Landmark,Indonesia
150937,Golo Deweng,,120.4091,-8.487,Natural Landmark,Indonesia
150938,Golo Dolat,,119.886,-8.5481,Natural Landmark,Indonesia
150939,Golo Dopang,,120.5959,-8.457,Natural Landmark,Indonesia
150940,Golo Dopo,,120.3919,-8.6522,Natural Landmark,Indonesia
150941,Golo Dukut,,120.2077,-8.4764,Natural Landmark,Indonesia
150942,Golo Dukut,,120.4295,-8.533,Natural Landmark,Indonesia
150943,Golo Dusuk,,119.9446,-8.5869,Natural Landmark,Indonesia
150944,Golo Embong,,120.3887,-8.4212,Natural Landmark,Indonesia
150945,Golo Fangkungmbun,,120.8591,-8.5516,Natural Landmark,Indonesia
150946,Golo Galang,,120.6404,-8.6961,Natural Landmark,Indonesia
150947,Golo Ganggong,,120.2771,-8.7736,Natural Landmark,Indonesia
150948,Golo Gare,,120.4517,-8.2915,Natural Landmark,Indonesia
150949,Golo Gari,,120.2628,-8.8198,Natural Landmark,Indonesia
150950,Golo Gego,,120.3405,-8.5043,Natural Landmark,Indonesia
150951,Golo Gita,,119.8815899,-8.5659149,Natural Landmark,Indonesia
150952,Golo Gole,,120.821,-8.5335,Natural Landmark,Indonesia
150953,Golo Gonsa,,120.2896,-8.5302,Natural Landmark,Indonesia
150954,Golo Gulingkamba,,119.833,-8.592,Natural Landmark,Indonesia
150955,Golo Gulun,,119.9529,-8.4761,Natural Landmark,Indonesia
150956,Golo Gulung,,119.9436,-8.4929,Natural Landmark,Indonesia
150957,Golo Gulung,,120.4184,-8.3538,Natural Landmark,Indonesia
150958,Golo Hanong,,120.1922,-8.4801,Natural Landmark,Indonesia
150959,Golo Hapang,,120.274,-8.3649,Natural Landmark,Indonesia
150960,Golo Hatarlamah,,120.1669,-8.453,Natural Landmark,Indonesia
150961,Golo Hengkal,,120.2226,-8.476,Natural Landmark,Indonesia
150962,Golo Hiangmotang,,120.2853,-8.2934,Natural Landmark,Indonesia
150963,Golo Hita,,120.2251,-8.4605,Natural Landmark,Indonesia
150964,Golo Hongkol,,120.2101,-8.4559,Natural Landmark,Indonesia
150965,Golo Ida,,120.3221,-8.5363,Natural Landmark,Indonesia
150966,Golo Inrawek,,119.8196,-8.5815,Natural Landmark,Indonesia
150967,Golo Jabara,,119.9041,-8.5482,Natural Landmark,Indonesia
150968,Golo Jampi,,120.5486,-8.365,Natural Landmark,Indonesia
150969,Golo Jong,,120.6866,-8.688,Natural Landmark,Indonesia
150970,Golo Kaca,,119.8786,-8.5442,Natural Landmark,Indonesia
150971,Golo Kaca,,120.1591,-8.6494,Natural Landmark,Indonesia
150972,Golo Kadol,,119.9518,-8.5377,Natural Landmark,Indonesia
150973,Golo Kadung,,119.8245,-8.6208,Natural Landmark,Indonesia
150974,Golo Kakon,,120.1688,-8.5452,Natural Landmark,Indonesia
150975,Golo Kakor,,120.4658,-8.4547,Natural Landmark,Indonesia
150976,Golo Kalagoa,,120.5022,-8.3437,Natural Landmark,Indonesia
150977,Golo Kampas,,120.6738,-8.4894,Natural Landmark,Indonesia
150978,Golo Kangang,,120.3473,-8.3536,Natural Landmark,Indonesia
150979,Golo Kangkap,,120.2263,-8.4946,Natural Landmark,Indonesia
150980,Golo Kangke,,120.4603,-8.488,Natural Landmark,Indonesia
150981,Golo Kantar,,120.5894,-8.7249,Natural Landmark,Indonesia
150982,Golo Kantung,,120.3919,-8.3398,Natural Landmark,Indonesia
150983,Golo Kaper,,119.8898,-8.5258,Natural Landmark,Indonesia
150984,Golo Kari,,120.8629,-8.6611,Natural Landmark,Indonesia
150985,Golo Karot,,120.2137,-8.6276,Natural Landmark,Indonesia
150986,Golo Kasang,,120.0522,-8.4788,Natural Landmark,Indonesia
150987,Golo Katel,,120.4517,-8.4703,Natural Landmark,Indonesia
150988,Golo Kebi,,120.3766,-8.4184,Natural Landmark,Indonesia
150989,Golo Kegang,,120.801,-8.6558,Natural Landmark,Indonesia
150990,Golo Kelap,,120.6674,-8.6201,Natural Landmark,Indonesia
150991,Golo Kelap,,120.6615,-8.6284,Natural Landmark,Indonesia
150992,Golo Keli,,120.6692,-8.7175,Natural Landmark,Indonesia
150993,Golo Kembeng,,120.1958,-8.5593,Natural Landmark,Indonesia
150994,Golo Kempo,,120.0616,-8.644,Natural Landmark,Indonesia
150995,Golo Kemu,,119.8239,-8.5638,Natural Landmark,Indonesia
150996,Golo Kende,,120.3319,-8.8153,Natural Landmark,Indonesia
